Matricule,First_Name,Last_Name,Email,Anonymat_name,Password,Gender,Age,Department,Level,Attendance ,Projects_Score,notecc,SN,Moyenne_Final,Sleep_hour,Stress_Level (1-10), decision, Annee
S3951,John,Williams,student2951@university.com,Stud 2952,1234,Male,21,GPR,Bachelor's,7.116,6.206,16.931,33.9,12.830600000000002,2.770833333333333,7, Admis   ,2022
S3952,Emma,Johnson,student2952@university.com,Stud 2953,1234,Female,20,GCI,Bachelor's,8.091,8.987,20.347,31.4225,11.6564,3.7066666666666666,7, Echec   ,2022
S3953,Sara,Johnson,student2953@university.com,Stud 2954,1234,Female,22,GMP,PhD,6.708,8.747,27.618,27.66,14.1466,2.7555555555555555,8, Admis   ,2022
S3954,Sara,Brown,student2954@university.com,Stud 2955,1234,Male,24,QHSEI,High School,5.144,5.405,14.465,43.3625,13.6753,3.4262295081967213,7, Admis   ,2022
S3955,Ahmed,Williams,student2955@university.com,Stud 2956,1234,Female,22,GCI,PhD,6.9750000000000005,8.487,19.703,26.6275,12.3585,1.909090909090909,1, Admis   ,2022
S3956,Ali,Davis,student2956@university.com,Stud 2957,1234,Male,21,GIT,Bachelor's,9.652,7.603000000000001,15.214999999999998,32.0175,12.8975,3.557377049180328,5, Admis   ,2022
S3957,Omar,Williams,student2957@university.com,Stud 2958,1234,Female,21,GMP,PhD,8.132,5.6610000000000005,21.317,40.815,11.0315,2.553191489361702,2, Echec   ,2022
S3958,John,Smith,student2958@university.com,Stud 2959,1234,Male,19,GPR,Master's,5.420000000000001,8.698,19.324,34.115,13.511400000000004,2.571428571428572,5, Admis   ,2022
S3959,Ahmed,Jones,student2959@university.com,Stud 2960,1234,Male,19,GMP,High School,9.425,5.43,15.808999999999996,30.0875,10.2039,1.3064516129032258,5, Echec   ,2022
S3960,John,Jones,student2960@university.com,Stud 2961,1234,Female,22,GCI,High School,6.344,5.886,13.031999999999998,32.575,11.5674,0.911764705882353,6, Echec   ,2022
S3961,Ali,Smith,student2961@university.com,Stud 2962,1234,Male,23,GMP,Bachelor's,6.219,5.746,20.059,35.7075,10.4502,4.709677419354838,6, Echec   ,2022
S3962,Liam,Jones,student2962@university.com,Stud 2963,1234,Male,23,GCI,Master's,6.484999999999999,9.695,22.922,38.3925,10.6608,3.122448979591837,6, Echec   ,2022
S3963,Emma,Johnson,student2963@university.com,Stud 2964,1234,Female,19,GIT,High School,7.886,8.491,20.975,40.24,15.5184,5.545454545454545,7, Admis   ,2022
S3964,Emma,Jones,student2964@university.com,Stud 2965,1234,Female,20,GM,Master's,7.723000000000001,7.056000000000001,13.751,36.755,10.4234,6.086956521739131,2, Echec   ,2022
S3965,Omar,Jones,student2965@university.com,Stud 2966,1234,Male,18,GPR,Bachelor's,7.457,9.111,23.747,36.525,15.368000000000002,1.3289473684210529,4, Admis   ,2022
S3966,Ali,Smith,student2966@university.com,Stud 2967,1234,Female,22,QHSEI,Bachelor's,8.588,6.08,14.351,42.620000000000005,11.3374,6.51219512195122,5, Echec   ,2022
S3967,Ahmed,Brown,student2967@university.com,Stud 2968,1234,Male,18,QHSEI,Master's,6.583,9.655,14.297,31.67,10.7425,2.7349397590361444,10, Echec   ,2022
S3968,Omar,Jones,student2968@university.com,Stud 2969,1234,Male,19,GM,PhD,8.91,8.485,24.073999999999995,36.915,15.676799999999998,2.365853658536585,7, Admis   ,2022
S3969,Ali,Davis,student2969@university.com,Stud 2970,1234,Female,21,GE,Bachelor's,5.877000000000001,7.798000000000001,25.231,26.455,11.3563,3.0,2, Echec   ,2022
S3970,Maria,Jones,student2970@university.com,Stud 2971,1234,Female,24,GE,Bachelor's,8.913,8.973,21.619,25.555,13.012,0.9285714285714284,8, Admis   ,2022
S3971,Sara,Brown,student2971@university.com,Stud 2972,1234,Male,22,GIT,PhD,8.319,8.224,17.741,36.095,14.0758,1.5890410958904109,2, Admis   ,2022
S3972,Omar,Smith,student2972@university.com,Stud 2973,1234,Female,19,GPR,Master's,8.416,9.436,14.824,28.93,10.9453,1.0121951219512195,5, Echec   ,2022
S3973,Omar,Brown,student2973@university.com,Stud 2974,1234,Female,20,GCI,Master's,7.408,9.146,26.311,33.825,15.338,3.558441558441558,9, Admis   ,2022
S3974,Ahmed,Smith,student2974@university.com,Stud 2975,1234,Male,24,GIT,High School,8.334999999999999,5.989000000000001,12.543,26.0225,10.5779,1.3636363636363635,2, Echec   ,2022
S3975,John,Johnson,student2975@university.com,Stud 2976,1234,Male,22,GMP,Bachelor's,5.399000000000001,6.198,17.152,39.55,13.659800000000002,3.782051282051282,2, Admis   ,2022
S3976,Maria,Smith,student2976@university.com,Stud 2977,1234,Male,22,GMP,Bachelor's,9.258,5.325,14.587,24.6,10.754,1.0845070422535212,2, Echec   ,2022
S3977,Ahmed,Johnson,student2977@university.com,Stud 2978,1234,Male,23,GP,Master's,5.2780000000000005,6.101,22.191000000000003,36.63,14.04,5.243902439024391,7, Admis   ,2022
S3978,Ali,Johnson,student2978@university.com,Stud 2979,1234,Male,21,QHSEI,High School,5.744,6.7170000000000005,22.261,43.56,15.6564,2.721518987341772,5, Admis   ,2022
S3979,Ali,Smith,student2979@university.com,Stud 2980,1234,Male,22,GMP,High School,7.884,5.144,13.09,28.84,10.9916,3.369047619047619,9, Echec   ,2022
S3980,Ali,Davis,student2980@university.com,Stud 2981,1234,Female,21,GM,Bachelor's,8.697000000000001,6.575,16.253000000000004,31.905,12.686000000000002,1.9848484848484849,4, Admis   ,2022
S3981,Liam,Williams,student2981@university.com,Stud 2982,1234,Male,19,GIT,Bachelor's,5.381,8.858,23.823000000000004,37.5625,15.124900000000004,2.078125,1, Admis   ,2022
S3982,Ali,Smith,student2982@university.com,Stud 2983,1234,Female,20,GP,Master's,9.604,9.202,20.515,38.1775,15.4997,4.295081967213115,8, Admis   ,2022
S3983,John,Jones,student2983@university.com,Stud 2984,1234,Female,24,GP,Bachelor's,9.868000000000002,5.0440000000000005,19.904,29.39,12.8412,3.881578947368421,6, Admis   ,2022
S3984,Maria,Davis,student2984@university.com,Stud 2985,1234,Male,24,GM,High School,8.03,5.0360000000000005,14.946,33.6625,12.3349,1.1372549019607845,9, Admis   ,2022
S3985,Emma,Davis,student2985@university.com,Stud 2986,1234,Female,20,GE,PhD,7.406000000000001,5.732,18.332,43.0075,14.895500000000002,2.6455696202531644,3, Admis   ,2022
S3986,Sara,Jones,student2986@university.com,Stud 2987,1234,Male,22,GM,Master's,8.706999999999999,9.363,21.495999999999995,40.925,10.4026,2.018181818181818,10, Echec   ,2022
S3987,John,Williams,student2987@university.com,Stud 2988,1234,Female,22,GM,Master's,6.642,7.346,27.515,39.9625,16.2931,4.377358490566038,7, Admis   ,2022
S3988,John,Davis,student2988@university.com,Stud 2989,1234,Male,19,GCI,Bachelor's,7.466,9.915,13.859999999999998,40.45,14.3382,3.0375,1, Admis   ,2022
S3989,Liam,Johnson,student2989@university.com,Stud 2990,1234,Male,23,GMP,Bachelor's,9.581,9.437,19.618,27.7925,13.2857,4.918367346938775,2, Admis   ,2022
S3990,Emma,Williams,student2990@university.com,Stud 2991,1234,Male,23,GMP,High School,9.778,9.451,14.248,34.93,13.6814,1.9156626506024093,5, Admis   ,2022
S3991,Emma,Jones,student2991@university.com,Stud 2992,1234,Male,23,GE,Bachelor's,9.635,5.642,18.883,34.4325,13.7185,1.0,10, Admis   ,2022
S3992,Sara,Williams,student2992@university.com,Stud 2993,1234,Female,21,GESI,Bachelor's,6.312,7.376000000000001,18.448,26.405,11.7082,3.5000000000000004,2, Echec   ,2022
S3993,Sara,Smith,student2993@university.com,Stud 2994,1234,Female,23,GP,Master's,6.162,9.968000000000002,24.725,34.765,11.2253,2.872093023255814,8, Echec   ,2022
S3994,Emma,Williams,student2994@university.com,Stud 2995,1234,Female,20,GM,Bachelor's,6.488,5.745000000000001,16.205000000000002,33.065,11.2607,4.088235294117648,5, Echec   ,2022
S3995,Ali,Johnson,student2995@university.com,Stud 2996,1234,Female,24,GE,PhD,7.207,7.870999999999999,16.494999999999997,37.682500000000005,13.8511,3.075471698113208,9, Admis   ,2022
S3996,John,Smith,student2996@university.com,Stud 2997,1234,Female,24,GAM,PhD,6.571,6.721,19.038,41.9375,14.8535,1.761904761904762,3, Admis   ,2022
S3997,Ahmed,Brown,student2997@university.com,Stud 2998,1234,Male,21,GAM,Master's,6.871,6.939,24.45,39.1725,15.4865,1.0,6, Admis   ,2022
S3998,Sara,Jones,student2998@university.com,Stud 2999,1234,Male,19,GMP,PhD,8.103,9.454,21.38,25.145,10.6922,3.410958904109589,4, Echec   ,2022
S3999,Liam,Jones,student2999@university.com,Stud 3000,1234,Male,20,GE,PhD,8.813,7.940000000000001,15.512,35.455,13.544,2.8307692307692305,7, Admis   ,2022
S4000,Liam,Williams,student3000@university.com,Stud 3001,1234,Male,24,GM,Bachelor's,8.678,8.794,13.448999999999996,38.175,13.8192,4.132075471698113,7, Admis   ,2023
S4001,Sara,Davis,student3001@university.com,Stud 3002,1234,Male,20,GE,PhD,9.072,8.366,20.303,35.3625,14.6207,1.1842105263157896,5, Admis   ,2023
S4002,Emma,Smith,student3002@university.com,Stud 3003,1234,Female,24,GCI,Bachelor's,5.1610000000000005,7.645,18.523,36.465,13.5588,0.9285714285714288,10, Admis   ,2023
S4003,Maria,Brown,student3003@university.com,Stud 3004,1234,Male,18,GCI,High School,5.239000000000001,8.959000000000001,16.709999999999997,44.305,15.042600000000002,5.12280701754386,5, Admis   ,2023
S4004,Ahmed,Smith,student3004@university.com,Stud 3005,1234,Male,19,GM,High School,8.947000000000001,9.854,26.803000000000004,39.6425,17.049300000000002,3.2857142857142856,4, Admis   ,2023
S4005,Ahmed,Jones,student3005@university.com,Stud 3006,1234,Female,19,GAM,Bachelor's,7.665000000000001,9.834,16.225,35.2425,13.7933,2.2058823529411766,9, Admis   ,2023
S4006,Sara,Smith,student3006@university.com,Stud 3007,1234,Female,18,GPR,High School,7.891,8.947000000000001,27.54,41.337500000000006,17.1431,3.346938775510204,7, Admis   ,2023
S4007,Ali,Brown,student3007@university.com,Stud 3008,1234,Male,21,GMP,Bachelor's,5.263000000000001,7.437000000000001,13.525,41.83,13.611,3.8108108108108105,6, Admis   ,2023
S4008,Maria,Davis,student3008@university.com,Stud 3009,1234,Male,24,GE,Bachelor's,6.277000000000001,5.816,15.510000000000002,35.23,12.5666,1.9245283018867925,3, Admis   ,2023
S4009,Ahmed,Williams,student3009@university.com,Stud 3010,1234,Female,24,GP,Master's,8.192,5.222,20.474,46.6725,11.4159,3.217948717948718,5, Echec   ,2023
S4010,Sara,Johnson,student3010@university.com,Stud 3011,1234,Male,24,GAM,Bachelor's,9.296,6.157,23.332,37.400000000000006,15.237000000000002,0.84375,4, Admis   ,2023
S4011,Liam,Smith,student3011@university.com,Stud 3012,1234,Male,23,GPR,PhD,9.585,6.7010000000000005,17.641,36.6,14.105399999999998,3.8428571428571434,5, Admis   ,2023
S4012,Ahmed,Johnson,student3012@university.com,Stud 3013,1234,Male,23,GIT,PhD,7.502,5.649000000000001,22.578,39.5425,15.0543,2.814285714285714,2, Admis   ,2023
S4013,Omar,Jones,student3013@university.com,Stud 3014,1234,Female,23,GM,Bachelor's,7.727,6.1240000000000006,17.435000000000002,39.1375,14.084700000000002,3.595744680851064,5, Admis   ,2023
S4014,Maria,Williams,student3014@university.com,Stud 3015,1234,Male,23,GMP,Bachelor's,9.165,5.418,15.796,29.1525,11.9063,3.1095890410958904,7, Echec   ,2023
S4015,Maria,Williams,student3015@university.com,Stud 3016,1234,Male,23,GMP,PhD,7.688,7.618000000000001,27.104000000000003,31.945,10.6181,0.8072289156626505,10, Echec   ,2023
S4016,Omar,Smith,student3016@university.com,Stud 3017,1234,Female,18,GPR,High School,7.584,5.632000000000001,23.32,30.3,10.9081,1.1647058823529413,10, Echec   ,2023
S4017,John,Davis,student3017@university.com,Stud 3018,1234,Female,19,QHSEI,PhD,9.525,8.714,21.523,24.5925,10.9005,2.054054054054054,3, Echec   ,2023
S4018,Liam,Williams,student3018@university.com,Stud 3019,1234,Female,21,GPR,High School,8.950000000000001,6.663,20.65,32.947500000000005,10.7052,2.318181818181818,4, Echec   ,2023
S4019,Omar,Smith,student3019@university.com,Stud 3020,1234,Male,20,GM,Bachelor's,9.545,8.36,17.41,39.4225,14.9475,1.2285714285714284,1, Admis   ,2023
S4020,Emma,Smith,student3020@university.com,Stud 3021,1234,Female,23,GAM,Bachelor's,6.091,9.413,17.181,31.875,11.5859,2.7358490566037736,9, Echec   ,2023
S4021,Emma,Johnson,student3021@university.com,Stud 3022,1234,Male,18,GESI,Bachelor's,7.622,5.43,18.6,46.455,15.6214,1.5753424657534247,3, Admis   ,2023
S4022,Sara,Williams,student3022@university.com,Stud 3023,1234,Female,24,GAM,PhD,9.212000000000002,9.945,22.693,31.1375,10.3497,2.4823529411764707,10, Echec   ,2023
S4023,Maria,Smith,student3023@university.com,Stud 3024,1234,Male,21,GESI,Bachelor's,5.556000000000001,8.226,20.113,41.365,15.052,4.827586206896552,6, Admis   ,2023
S4024,John,Johnson,student3024@university.com,Stud 3025,1234,Female,21,GAM,High School,8.973,5.267,17.392,25.942500000000003,11.514900000000004,1.7169811320754718,1, Echec   ,2023
S4025,John,Brown,student3025@university.com,Stud 3026,1234,Male,21,GE,Master's,5.915,6.57,23.593,25.2925,12.2741,1.102272727272727,5, Admis   ,2023
S4026,Ahmed,Johnson,student3026@university.com,Stud 3027,1234,Male,18,GESI,PhD,9.041,9.431,12.209,27.175,11.5712,2.5641025641025643,10, Echec   ,2023
S4027,Ahmed,Johnson,student3027@university.com,Stud 3028,1234,Female,20,GM,High School,8.06,7.981000000000001,15.679000000000002,36.5175,13.6475,3.880952380952381,5, Admis   ,2023
S4028,Omar,Smith,student3028@university.com,Stud 3029,1234,Female,23,QHSEI,Master's,5.966,6.436,18.059,36.5025,13.3927,3.3823529411764706,5, Admis   ,2023
S4029,John,Jones,student3029@university.com,Stud 3030,1234,Male,21,GP,PhD,7.367000000000001,9.702,21.701999999999995,26.57,13.0682,2.346153846153846,1, Admis   ,2023
S4030,Omar,Jones,student3030@university.com,Stud 3031,1234,Female,18,GM,PhD,8.41,8.936,11.658,35.5975,12.920299999999996,3.4444444444444446,7, Admis   ,2023
S4031,Liam,Davis,student3031@university.com,Stud 3032,1234,Male,24,QHSEI,Bachelor's,8.169,8.678,14.047,25.9075,11.3603,3.3409090909090904,5, Echec   ,2023
S4032,Omar,Jones,student3032@university.com,Stud 3033,1234,Female,19,GPR,Bachelor's,7.136,9.442,19.753,42.0625,15.6787,2.3076923076923075,1, Admis   ,2023
S4033,Ahmed,Johnson,student3033@university.com,Stud 3034,1234,Female,24,GESI,High School,9.497,8.849,22.865,43.385,11.7821,3.569230769230769,8, Echec   ,2023
S4034,Maria,Davis,student3034@university.com,Stud 3035,1234,Male,18,GIT,Bachelor's,7.596,6.434000000000001,16.89,32.364999999999995,9.8559,5.659090909090908,6, Echec   ,2023
S4035,Omar,Smith,student3035@university.com,Stud 3036,1234,Female,18,GCI,PhD,7.529000000000001,7.919,22.013,31.1025,10.7757,1.5714285714285712,7, Echec   ,2023
S4036,Ali,Williams,student3036@university.com,Stud 3037,1234,Female,18,GP,Bachelor's,5.311,9.211,18.393,42.8475,15.152500000000002,2.607594936708861,4, Admis   ,2023
S4037,Maria,Johnson,student3037@university.com,Stud 3038,1234,Male,21,GESI,Master's,9.611,5.904,17.916999999999998,32.625,11.1197,1.6101694915254237,1, Echec   ,2023
S4038,John,Johnson,student3038@university.com,Stud 3039,1234,Male,18,QHSEI,High School,5.886,5.815,20.641,40.955,14.6594,5.276595744680851,8, Admis   ,2023
S4039,John,Davis,student3039@university.com,Stud 3040,1234,Female,19,GESI,Master's,7.642,5.795000000000001,18.621,38.510000000000005,14.1136,1.3333333333333333,1, Admis   ,2023
S4040,Omar,Smith,student3040@university.com,Stud 3041,1234,Male,21,GAM,High School,9.018,5.971,22.488,34.0975,10.5973,1.3676470588235297,9, Echec   ,2023
S4041,Maria,Brown,student3041@university.com,Stud 3042,1234,Female,24,QHSEI,PhD,6.077000000000001,5.516,20.59,36.0475,13.6461,4.672131147540984,6, Admis   ,2023
S4042,Ahmed,Johnson,student3042@university.com,Stud 3043,1234,Female,19,GAM,Master's,7.637,9.188,17.788000000000004,37.475,14.4176,3.12,5, Admis   ,2023
S4043,Ahmed,Brown,student3043@university.com,Stud 3044,1234,Male,22,GPR,PhD,6.203,9.092,11.387,37.125,12.761400000000002,4.220000000000001,2, Admis   ,2023
S4044,Emma,Brown,student3044@university.com,Stud 3045,1234,Male,24,GESI,Bachelor's,8.798,5.757000000000001,27.686000000000003,34.5275,15.353700000000003,3.15,8, Admis   ,2023
S4045,John,Jones,student3045@university.com,Stud 3046,1234,Male,18,GP,Master's,7.822,8.528,14.235000000000005,37.27,13.571000000000002,3.363636363636364,9, Admis   ,2023
S4046,Sara,Smith,student3046@university.com,Stud 3047,1234,Male,23,GM,Master's,9.28,8.135,24.646999999999995,30.32,10.7156,2.146067415730337,3, Echec   ,2023
S4047,Emma,Brown,student3047@university.com,Stud 3048,1234,Male,23,GM,High School,9.473,6.381,18.553,44.795,15.8404,1.625,10, Admis   ,2023
S4048,Ahmed,Smith,student3048@university.com,Stud 3049,1234,Male,21,GESI,Bachelor's,8.244,6.1370000000000005,19.73,44.682500000000005,11.1147,5.6,8, Echec   ,2023
S4049,Maria,Jones,student3049@university.com,Stud 3050,1234,Female,23,GM,PhD,8.627,6.253,17.833,36.515,13.845600000000005,0.9222222222222224,10, Admis   ,2023
S4050,Liam,Smith,student3050@university.com,Stud 3051,1234,Female,24,GP,Bachelor's,7.745999999999999,8.653,22.2,22.56,10.084,3.044943820224719,5, Echec   ,2023
S4051,Ahmed,Johnson,student3051@university.com,Stud 3052,1234,Male,21,GESI,Bachelor's,6.922000000000001,6.597,24.628,36.5025,10.0799,2.8375,10, Echec   ,2023
S4052,Maria,Brown,student3052@university.com,Stud 3053,1234,Female,24,GM,High School,8.241,6.390000000000001,23.687,42.8875,16.2411,3.216666666666667,4, Admis   ,2023
S4053,Emma,Smith,student3053@university.com,Stud 3054,1234,Female,18,GAM,PhD,9.541,5.112,15.948,40.905,14.3012,2.5686274509803924,10, Admis   ,2023
S4054,John,Williams,student3054@university.com,Stud 3055,1234,Female,20,GM,Bachelor's,7.083,9.541,22.659,27.9925,13.4551,1.933333333333333,9, Admis   ,2023
S4055,Ahmed,Smith,student3055@university.com,Stud 3056,1234,Female,20,GMP,High School,6.572,8.764000000000001,17.108,26.6775,11.8243,3.744186046511628,7, Echec   ,2023
S4056,Omar,Brown,student3056@university.com,Stud 3057,1234,Male,19,GP,Bachelor's,6.942,7.364000000000001,15.156,34.3,12.752400000000002,3.037037037037037,4, Admis   ,2023
S4057,Maria,Jones,student3057@university.com,Stud 3058,1234,Female,18,GESI,Master's,7.177,9.715000000000002,23.518,41.64,16.410000000000004,2.71264367816092,5, Admis   ,2023
S4058,John,Jones,student3058@university.com,Stud 3059,1234,Female,23,GAM,Bachelor's,5.368,6.468000000000001,21.244000000000003,45.7325,9.9898,2.670886075949367,5, Echec   ,2023
S4059,Liam,Brown,student3059@university.com,Stud 3060,1234,Male,18,QHSEI,Bachelor's,7.492000000000001,8.374,13.224000000000002,34.785,11.9278,3.8205128205128207,2, Echec   ,2023
S4060,Liam,Johnson,student3060@university.com,Stud 3061,1234,Male,22,QHSEI,Master's,7.472,6.526000000000001,18.802,39.395,11.5825,4.803278688524591,5, Echec   ,2023
S4061,Sara,Johnson,student3061@university.com,Stud 3062,1234,Male,20,GAM,Master's,7.942,6.573,18.393,30.1975,12.6211,2.083333333333333,3, Admis   ,2023
S4062,Maria,Jones,student3062@university.com,Stud 3063,1234,Male,23,GAM,Master's,6.814,9.224,19.884,33.5875,13.9019,1.3243243243243243,5, Admis   ,2023
S4063,Emma,Jones,student3063@university.com,Stud 3064,1234,Female,24,GESI,Bachelor's,8.066,8.935,20.939,38.010000000000005,15.19,3.1320754716981134,1, Admis   ,2023
S4064,Sara,Brown,student3064@university.com,Stud 3065,1234,Male,24,GM,Bachelor's,9.391,6.471,26.294,32.965,15.024200000000002,3.389610389610389,8, Admis   ,2023
S4065,Sara,Johnson,student3065@university.com,Stud 3066,1234,Female,20,GPR,High School,9.777,5.407,14.556,30.915,10.2126,3.5106382978723403,9, Echec   ,2023
S4066,Ali,Jones,student3066@university.com,Stud 3067,1234,Female,18,GP,PhD,7.918000000000001,6.788,16.601000000000003,40.5825,14.377900000000004,2.4363636363636365,9, Admis   ,2023
S4067,Ahmed,Johnson,student3067@university.com,Stud 3068,1234,Male,23,GM,High School,5.213000000000001,8.8,14.153,31.5875,11.9507,3.4057971014492754,8, Echec   ,2023
S4068,Maria,Jones,student3068@university.com,Stud 3069,1234,Male,19,GESI,Bachelor's,9.846,5.503,13.64,25.35,10.8678,3.1791044776119404,2, Echec   ,2023
S4069,Sara,Smith,student3069@university.com,Stud 3070,1234,Male,24,GIT,PhD,8.529000000000002,8.361,21.916,41.2,11.6248,3.893333333333333,2, Echec   ,2023
S4070,Ali,Williams,student3070@university.com,Stud 3071,1234,Male,18,GMP,PhD,6.68,9.449,22.99,35.765,14.9768,2.7101449275362315,10, Admis   ,2023
